text,label
COMPTEL CORPORATION Sami Ervio President CEO distribution NASDAQ OMX Helsinki major medium Comptel Dynamic OSS solution enable telecom service provider deliver service flexibly charge effectively,0
COMPTEL CORPORATION Saami Ervio President chief executive officer statistical distribution NASDAQ OMX Finnish capital major medium Comptel Dynamic OSS solution enable telecom service provider deliver service flexibly explosive charge effectively,0
Connectivity Services include outsource Scan capture transfer paper invoice electronic format Basware Business Transactions Service enable customer receive send invoice electronic format,0
Connectivity Services include outsource Scan seizure transfer report account electronic format Basware Occupation Transactions Service enable customer receive send invoice electronic formatting,0
consumption forecast grow 2,1
wasting disease forecast grow 2,1
country Finland Sector construction Real Estate Target Pohjolan Design Talo Oy Buyer CapMan Oyj Vendor Ruukki Group Oyj Deal size usd 102.6 m type Divestment Status agree,0
country Finland Sphere construction Real number Estate Target Pohjolan Pattern Talo Oy Buyer CapMan Oyj Vendor Ruukki Chemical group Oyj Deal size usd 102. half dozen m type Divestment Position agree,0
country Switzerland Sector Pharmaceuticals Target Synosia Therapeutics Holding AG Buyer Biotie Therapies Corp Deal size usd 129.4 m type corporate acquisition financing stock Status Closed,0
country Schweiz Sphere Pharmaceutic Target Synosia Therapeutics Holding AG Buyer Biotie Therapy Corp Sight size usd 129. 4 one thousand type corporate accomplishment financing stock Status Close up,0
country Germany sector construction Real Estate Machinery Engineering Target caverion GmbH Buyer YIT Oyj Deal size usd 90.3 m type corporate acquisition status agree,0
country Frg sphere construction Real The three estates Machinery Engineering Target caverion GmbH Vendee YIT Oyj Deal size usd 90. 3 m type corporate acquisition status agree,0
Cramo service company specialise construction machinery equipment rental rental relate service rental sale modular space,0
Cramo service company specialise expression machinery equipment rental rental relate divine service rental sale modular distance,0
Cramo Plc service company specialise construction machinery equipment rental rental relate service rental sale modular space,0
Cramo Plc service company particularize building machinery equipment rental rental relate service rental sales agreement modular space,0
credit 20 November 2009 finnish glass technology company Glaston Oyj Abp HEL GLA1V say today conclude EUR74 m revolving credit facility agreement core bank,1
credit 20 Nov 2009 finnish glass technology caller Glaston Oyj Abp HEL GLA1V order today conclude EUR74 thou revolve credit facility arrangement core bank,1
CS Cabot export 55 production mainly Goodyear Bridgestone Michelin plant Poland Germany Michelin Italy Pirelli company logistic center Paris Stefan say,0
CS Cabot export fifty five production chiefly Goodyear Bridgestone Michelin works Polska Germany Michelin Italia Pirelli company logistic center Paris Stefan order,0
currently plant operate capacity,0
currently industrial plant operate electrical capacity,0
Danske Bank Denmark large bank 3.5 million customer,0
Danske Savings bank Denmark large bank three. 5 million customer,0
decision quickly possible,0
decision cursorily possible,0
delivery Outotec place 30 month,0
livery Outotec place 30 month,0
delivery Nokia 1112 Nokia 2310 Nokia 2610 expect start second quarter 2006,0
bringing Nokia 1112 Nokia 2310 Nokia 2610 carry start 2d quarter 2006,0
delivery second half 2011,0
delivery 2nd one half 2011,0
Den Bosch base TomTom Europe large maker automotive navigation device Cayman Islands base Garmin large U.S. overall,0
Den Jerom bos home TomTom Europe large maker self propelling navigation device Cayman Islands basal Garmin turgid U. S. overall,0
depend market situation project sell 1 3 year completion,0
depend market berth project betray 1 3 class completion,0
dub Nokia Money Solutions company official initiative seek bridge gap bank unbanke develop country,1
dub Nokia Money Solutions company official initiative seek bridge circuit gap bank unbanke develop country,1
"market condition company temporarily lay 3,200 people different site",-1
"market condition company temporarily lie 3, cc people dissimilar site",-1
Pirkka beer Olvi brewery Iisalmi move 7 day 24 hour work shift,0
Pirkka beer Olvi brewery Iisalmi movement vii day 24 hour work shift,0
rally authorize city administration consulate official come worker speak take letter,0
rally authorize metropolis administration consulate prescribed come worker speak take letter,0
Efore decide establish company eletric vehicle EV business China,0
Efore decide base company eletric fomite EV business China,0
Elcoteq Dongguan establish 1999 Nancheng District Dongguan China Elcoteq s volume manufacturing plant Asia Pacific region,0
Elcoteq Dongguan establish 1999 Nancheng Territorial dominion Dongguan Prc Elcoteq s volume manufacturing plant Asia Pacific region,0
Elcoteq SE Stock Exchange Announcement February 4 2009 10.00 EET Elcoteq publish financial statement bulletin 2008 Wednesday February 11 9.00 EET,0
Elcoteq southeastward Stock Telephone exchange Annunciation Feb iv 2009 10. 00 EET Elcoteq publish financial statement bulletin 2008 Wednesday February 11 9. 00 EET,0
electricity consumption grow high frequency,0
electricity usance develop high frequency,0
Elisa commission Finland Poyry Telecom Oy conduct study reception Estonia large city Tallinn,0
Elisa commission Republic of finland Poyry Telecom Oy behavior study receipt Estonia large city Capital of estonia,0
tendency developed packaging,0
tendency modernize packaging,0
equipment manufacture Vaahto workshop Hollola Finland schedule shipment quarter 2009,0
equipment manufacture Vaahto workshop Hollola Suomi schedule shipment poop 2009,0
eriikka s+ ¦ derstr+ ¦ m previously hold position finance control Nokia Networks include act Business Group Controller have corporate controller position Nokia Siemens Networks,0
eriikka siemens + ¦ derstr + ¦ m antecedently hold emplacement finance control Nokia Networks include routine Business Radical Controller get corporate controller position Nokia Siemens Network,0
Estonia Agriculture Minister Helir Valdor Seeder Finland day visit course meet finnish counterpart Sirkka Liisa Anttila,0
Republic of estonia Agriculture Minister Helir Valdor Seeder Finland mean solar day visit grade meet finnish counterpart Sirkka Liisa Anttila,0
Etteplan target employ 20 people Borl+Ænge,1
Etteplan target employ 20 hoi polloi Borl + Ænge,1
EUR 220 million transaction consideration pay form year interest bear vendor note,0
EUR 220 jillion transaction retainer pay form year sake bear vendor note,0
feature S60 user interface 135 gram model come 2.4 inch quarter vga display 100 megabyte internal memory expandable Micro Secure Digital slot,0
feature S60 user interface 135 gram model come up ii. 4 inch after part vga expose 100 megabyte internal memory expandable Micro Secure Digital one armed bandit,0
feed company Suomen Rehu Raisio import GMO feed,0
feed in company Suomen Rehu Raisio import GMO provender,0
financial strategic operational factor consider,0
financial strategic operational gene consider,0
financial detail disclose,0
financial particular disclose,0
financial detail disclose,0
fiscal detail disclose,0
financial term disclose,0
fiscal term disclose,0
financial term disclose,0
financial condition disclose,0
Finland Technopolis plan bring section technopark stream St. Petersburg end 2008 Kari Mikkonen vice president Technopolis tell reporter Helsinki,0
Finland Technopolis plan bring division technopark stream St. Petersburg end 2008 Kari Mikkonen frailty president Technopolis tell reporter Finnish capital,0
finland base company L+Ænnen Tehtaat Raisio decide dissolve joint venture company ZAO Scandic Feed establish start local animal feed business feed production northwest Russia,0
finland base company L + Ænnen Tehtaat Raisio decide dissolve joint venture fellowship ZAO Scandic Feed lay down start local animal feed occupation provender production northwest Ussr,0
finnish cargo handling solution company Cargotec Oyj say June 17 2008 acquire New Zealand tailgate distributor Zepro Tailgate 1987 limit undisclosed sum,0
finnish cargo care solvent company Cargotec Oyj say June xvii 2008 acquire New Zealand tailboard distributor Zepro Tailgate 1987 limit undisclosed sum,0
finnish construction machinery equipment rental group Cramo Oyj say March 21 2007 swedish sector subsidiary Cramo AB sell dutch subsidiary Cramo Nederland B.V. CNL dutch rental scaffold company Jaston Groep B.V. undisclosed sum,0
finnish construction machinery equipment rental group Cramo Oyj read March 21 2007 swedish sector subsidiary Cramo abdominal muscle deal dutch underling Cramo Nederland B. Five. CNL dutch lease scaffold company Jaston Groep Atomic number 5. V. undisclosed sum,0
finnish drug distributor wholesaler Oriola KD Oyj say October 11 2006 name Anne Kariniemi vice president Logistics Sourcing department January 15 2007,0
finnish drug distributor middleman Oriola KD Oyj tell Oct 11 2006 name Anne Kariniemi vice president Logistics Sourcing department Jan 15 2007,0
finnish electronics contract maker Incap Oyj say January 3 2008 sell manufacturing facility Helsinki local real estate company Sponda Oyj 5.3 mln euro $ 7.8 mln,0
finnish electronics contract maker Incap Oyj say January ternary 2008 sell invent readiness Helsinki local real estate company Sponda Oyj 5. 3 mln euro $ vii. eight mln,0
finnish fibre base material maker Ahlstrom Corp HEL ahl1v say today decide close spunlace composite production line number 23 Chirnside plant UK end March 2011,0
finnish fibre nucleotide cloth maker Ahlstrom Corp hela ahl1v say today decide nigh spunlace composite production line number 23 Chirnside plant great britain cease March 2011,0
finnish investment company Neomarkka main owner Kuitu Finland successor,0
finnish investment funds company Neomarkka main possessor Kuitu Finland successor,0
